source,target,edge_type
1400114000,1400127000,similarity
1003517000,1003521000,similarity
1380700000,1381600000,similarity
502009000,504118000,similarity
102902000,103305000,similarity
501717000,501737000,similarity
607904000,607905000,similarity
603026000,603041000,similarity
1705313000,1705901000,similarity
403409000,403420000,similarity
201514000,205703000,similarity
405616000,405625000,similarity
1903609000,1903621000,similarity
907225000,907323000,similarity
1401108000,1402710000,similarity
803729000,804806000,similarity
907227000,907315000,similarity
301402000,301404000,similarity
803735000,807805000,similarity
603007000,603039000,similarity
102802000,102920000,similarity
501720000,501727000,similarity
1906612000,1908707000,similarity
701231000,701234000,similarity
201508000,203111000,similarity
1705107000,1705201000,similarity
907213000,907308000,similarity
1903612000,1903625000,similarity
1908709000,1908713000,similarity
105531000,105532000,similarity
803713000,806412000,similarity
1380700000,1381300000,similarity
102813000,102822000,similarity
1903604000,1903632000,similarity
502005000,502010000,similarity
102906000,103314000,similarity
802613000,803742000,similarity
203132000,205702000,similarity
201502000,201521000,similarity
203119000,205014000,similarity
907327000,907340000,similarity
704607000,704612000,similarity
1906603000,1908704000,similarity
907207000,907221000,similarity
1900706000,1900709000,similarity
402106000,403403000,similarity
806401000,806402000,similarity
1402707000,1408102000,similarity
1903624000,1903631000,similarity
1903618000,1903635000,similarity
803714000,806012000,similarity
203109000,205702000,similarity
701210000,701224000,similarity
802619000,803736000,similarity
806010000,806017000,similarity
803714000,803740000,similarity
806001000,807807000,similarity
1908803000,1908821000,similarity
1003514000,1003517000,similarity
301422000,305417000,similarity
802602000,802615000,similarity
502010000,506205000,similarity
301404000,301408000,similarity
1600207000,1606721000,similarity
103312000,103315000,similarity
802603000,807803000,similarity
803713000,807804000,similarity
304902000,304911000,similarity
1108206000,1108208000,similarity
804824000,806020000,similarity
201511000,201518000,similarity
501710000,501721000,similarity
201514000,203119000,similarity
105504000,105547000,similarity
1705309000,1705322000,similarity
1606719000,1606804000,similarity
1903634000,1903635000,similarity
701230000,702238000,similarity
203128000,203130000,similarity
802617000,804813000,similarity
701241000,702248000,similarity
1003519000,1004203000,similarity
1003511000,1004207000,similarity
203107000,205006000,similarity
803729000,803740000,similarity
205701000,205703000,similarity
1600303000,1600309000,similarity
1908803000,1908808000,similarity
1403215000,1404408000,similarity
601905000,601913000,similarity
203115000,203128000,similarity
803736000,806009000,similarity
102932000,103308000,similarity
105513000,105531000,similarity
502005000,506206000,similarity
1705212000,1705906000,similarity
907341000,908301000,similarity
1400107000,1400116000,similarity
502001000,504102000,similarity
802603000,803725000,similarity
701217000,701248000,similarity
1600207000,1606720000,similarity
1600211000,1606708000,similarity
1403211000,1403215000,similarity
802610000,803746000,similarity
1206318000,1206507000,similarity
1903638000,1908813000,similarity
1903612000,1903613000,similarity
105513000,105543000,similarity
1600208000,1606702000,similarity
802610000,804809000,similarity
501719000,501729000,similarity
1906612000,1908704000,similarity
203107000,203132000,similarity
1705103000,1705104000,similarity
803723000,803729000,similarity
205001000,205014000,similarity
1705102000,1705916000,similarity
804807000,806006000,similarity
201520000,203120000,similarity
600601000,607901000,similarity
907225000,907333000,similarity
203110000,203121000,similarity
102907000,102923000,similarity
1206316000,1206319000,similarity
802614000,806024000,similarity
401010000,401032000,similarity
1001307000,1003518000,similarity
1906604000,1907006000,similarity
908301000,908310000,similarity
203107000,205014000,similarity
907222000,907303000,similarity
1900703000,1900706000,similarity
1906608000,1906612000,similarity
601901000,601912000,similarity
203124000,203129000,similarity
203117000,205705000,similarity
803723000,806016000,similarity
203127000,205011000,similarity
304915000,305412000,similarity
1204714000,1206318000,similarity
1900708000,1900711000,similarity
907311000,907341000,similarity
804813000,806009000,similarity
102802000,102923000,similarity
203107000,203123000,similarity
201503000,203117000,similarity
105501000,105505000,similarity
1380700000,1380800000,similarity
203127000,203128000,similarity
102819000,102922000,similarity
1906604000,1908704000,similarity
1705104000,1705215000,similarity
1600204000,1606701000,similarity
907340000,908310000,similarity
102807000,102913000,similarity
907221000,908309000,similarity
201502000,203105000,similarity
403410000,403417000,similarity
803723000,803742000,similarity
907225000,907318000,similarity
1400110000,1400116000,similarity
402108000,403405000,similarity
1907011000,1908819000,similarity
401002000,401029000,similarity
907305000,907338000,similarity
1401108000,1404403000,similarity
1705315000,1705318000,similarity
1903622000,1903636000,similarity
802601000,807807000,similarity
907315000,907317000,similarity
405616000,405649000,similarity
701238000,701240000,similarity
603006000,603031000,similarity
105513000,105546000,similarity
1402707000,1402709000,similarity
806021000,807806000,similarity
105525000,105531000,similarity
203137000,205703000,similarity
907205000,907222000,similarity
907311000,908310000,similarity
1606802000,1606813000,similarity
600602000,600610000,similarity
907317000,908303000,similarity
201508000,203123000,similarity
802619000,803725000,similarity
405625000,405637000,similarity
907311000,907333000,similarity
1900705000,1900711000,similarity
1906605000,1907006000,similarity
1600210000,1600304000,similarity
501704000,501722000,similarity
1600207000,1606813000,similarity
802611000,806412000,similarity
1600211000,1606813000,similarity
1004201000,1004207000,similarity
501607000,501734000,similarity
1600212000,1606722000,similarity
701228000,701229000,similarity
1400109000,1403214000,similarity
803714000,803735000,similarity
907205000,907303000,similarity
907327000,908301000,similarity
907204000,908314000,similarity
203115000,205009000,similarity
702209000,702244000,similarity
1705203000,1705204000,similarity
203120000,203132000,similarity
907208000,907325000,similarity
1705201000,1705210000,similarity
1903611000,1903627000,similarity
201503000,203103000,similarity
803713000,803717000,similarity
504105000,504107000,similarity
1206509000,1208005000,similarity
203125000,203136000,similarity
203105000,205702000,similarity
804802000,804818000,similarity
1003511000,1004211000,similarity
600604000,600609000,similarity
405602000,405634000,similarity
1600208000,1606804000,similarity
1600211000,1606719000,similarity
802617000,804815000,similarity
502007000,504121000,similarity
301404000,301412000,similarity
201503000,201514000,similarity
701214000,701227000,similarity
600608000,607903000,similarity
401026000,401032000,similarity
701214000,702213000,similarity
203130000,205703000,similarity
600612000,607904000,similarity
102910000,103318000,similarity
1906612000,1908701000,similarity
907213000,907328000,similarity
907337000,908311000,similarity
402103000,402108000,similarity
500507000,502010000,similarity
102909000,102916000,similarity
600612000,607905000,similarity
1403206000,1403214000,similarity
1403201000,1404401000,similarity
203102000,203125000,similarity
907341000,908314000,similarity
203122000,203132000,similarity
203127000,205703000,similarity
701210000,701234000,similarity
802601000,802622000,similarity
907305000,907341000,similarity
203119000,203136000,similarity
1903619000,1903636000,similarity
704605000,704615000,similarity
1004206000,1004213000,similarity
803713000,807801000,similarity
1606702000,1606804000,similarity
304921000,305422000,similarity
701241000,702213000,similarity
907208000,907222000,similarity
1903602000,1907006000,similarity
804810000,804820000,similarity
1400120000,1400127000,similarity
806409000,806410000,similarity
1903607000,1903635000,similarity
701241000,702249000,similarity
907338000,908314000,similarity
1705202000,1705313000,similarity
907221000,907302000,similarity
501707000,501729000,similarity
1400107000,1400120000,similarity
603003000,607903000,similarity
1908708000,1908807000,similarity
803746000,807807000,similarity
1908807000,1908823000,similarity
1906604000,1906611000,similarity
102932000,103318000,similarity
701213000,701221000,similarity
501703000,501723000,similarity
305403000,306905000,similarity
201514000,205701000,similarity
305404000,305407000,similarity
402102000,402110000,similarity
102908000,102915000,similarity
802603000,806006000,similarity
907208000,907302000,similarity
907333000,907340000,similarity
1400102000,1403211000,similarity
600404000,601916000,similarity
804809000,804812000,similarity
304932000,306915000,similarity
601903000,603027000,similarity
1003520000,1003521000,similarity
1907011000,1908810000,similarity
1903609000,1903633000,similarity
1606723000,1608501000,similarity
205006000,205008000,similarity
402106000,403428000,similarity
804807000,806020000,similarity
802621000,807805000,similarity
402108000,402109000,similarity
1903618000,1903628000,similarity
501701000,501708000,similarity
604505000,604508000,similarity
203127000,203130000,similarity
1906610000,1908708000,similarity
701241000,702239000,similarity
1903612000,1903634000,similarity
802607000,804813000,similarity
907311000,907344000,similarity
1102508000,1102510000,similarity
907311000,907325000,similarity
1903607000,1903611000,similarity
501602000,502004000,similarity
907306000,907333000,similarity
103309000,103310000,similarity
907308000,907328000,similarity
802617000,806011000,similarity
803746000,806404000,similarity
1903620000,1903633000,similarity
702245000,704617000,similarity
803717000,803742000,similarity
1004202000,1004318000,similarity
1907011000,1908812000,similarity
1903611000,1903631000,similarity
701204000,701227000,similarity
304904000,307105000,similarity
203109000,205003000,similarity
802601000,806416000,similarity
1705301000,1705318000,similarity
1903614000,1903628000,similarity
907338000,908301000,similarity
1908815000,1908823000,similarity
604511000,604529000,similarity
502009000,506211000,similarity
907205000,907307000,similarity
701227000,702201000,similarity
1903604000,1903640000,similarity
201525000,203122000,similarity
806412000,807807000,similarity
802617000,806012000,similarity
1908706000,1908712000,similarity
500507000,506215000,similarity
1003514000,1003520000,similarity
804815000,806009000,similarity
501705000,506213000,similarity
907213000,907222000,similarity
1400104000,1400105000,similarity
1705102000,1705206000,similarity
304919000,304928000,similarity
907333000,908301000,similarity
102929000,103315000,similarity
1606720000,1606804000,similarity
402110000,402115000,similarity
500515000,506210000,similarity
803728000,806405000,similarity
502002000,504121000,similarity
102909000,103305000,similarity
102902000,103304000,similarity
806402000,806404000,similarity
803729000,804815000,similarity
1705108000,1705906000,similarity
803714000,806414000,similarity
802612000,803710000,similarity
201510000,201515000,similarity
306918000,307101000,similarity
907222000,907313000,similarity
702202000,702240000,similarity
301410000,301420000,similarity
908310000,908314000,similarity
203104000,203127000,similarity
907211000,907222000,similarity
205008000,205706000,similarity
501707000,501727000,similarity
1903615000,1903635000,similarity
802608000,803713000,similarity
603021000,603040000,similarity
203128000,205703000,similarity
103312000,103318000,similarity
1906605000,1906613000,similarity
806412000,807805000,similarity
806402000,806416000,similarity
205001000,205701000,similarity
1400102000,1408102000,similarity
1600211000,1606722000,similarity
702204000,702239000,similarity
1705210000,1705215000,similarity
1003518000,1003523000,similarity
907313000,907317000,similarity
1906604000,1908701000,similarity
1606723000,1606725000,similarity
307110000,307112000,similarity
1400113000,1400120000,similarity
701204000,701237000,similarity
502002000,506214000,similarity
701205000,701215000,similarity
201514000,203121000,similarity
803717000,806009000,similarity
500507000,506213000,similarity
1600207000,1600212000,similarity
304920000,307707000,similarity
105517000,105546000,similarity
802621000,806024000,similarity
907305000,907327000,similarity
701213000,701240000,similarity
1404403000,1404407000,similarity
806014000,807805000,similarity
907212000,908301000,similarity
102917000,102929000,similarity
804804000,804816000,similarity
205015000,205703000,similarity
604516000,604526000,similarity
500507000,500515000,similarity
1381100000,1381500000,similarity
1903626000,1903629000,similarity
702239000,702249000,similarity
1403206000,1408103000,similarity
500514000,500518000,similarity
1906618000,1908701000,similarity
203104000,203123000,similarity
1903618000,1903632000,similarity
908306000,908308000,similarity
500505000,502003000,similarity
701230000,701232000,similarity
500515000,502010000,similarity
1903605000,1903634000,similarity
405632000,405807000,similarity
603006000,603007000,similarity
105526000,105534000,similarity
203115000,205706000,similarity
105513000,105539000,similarity
1907009000,1908702000,similarity
1908815000,1908819000,similarity
502010000,504119000,similarity
203129000,205703000,similarity
502004000,506213000,similarity
701203000,701204000,similarity
1600311000,1606814000,similarity
804809000,806412000,similarity
803733000,803741000,similarity
1400115000,1402707000,similarity
702214000,702220000,similarity
600406000,600606000,similarity
102803000,102930000,similarity
500510000,506210000,similarity
701203000,701224000,similarity
1705103000,1705902000,similarity
201508000,203117000,similarity
1380100000,1380700000,similarity
1400109000,1400120000,similarity
1003501000,1003512000,similarity
601909000,601913000,similarity
102919000,102923000,similarity
701227000,702249000,similarity
804807000,806011000,similarity
601915000,603027000,similarity
1903623000,1903624000,similarity
600408000,601903000,similarity
802613000,806012000,similarity
1903604000,1903612000,similarity
502009000,504114000,similarity
802601000,804808000,similarity
501601000,501607000,similarity
102802000,102907000,similarity
1403209000,1408102000,similarity
802607000,802611000,similarity
105509000,105533000,similarity
402114000,403419000,similarity
102803000,102913000,similarity
1380400000,1380700000,similarity
201517000,203136000,similarity
1903613000,1903640000,similarity
403401000,403406000,similarity
1400105000,1403206000,similarity
102906000,103306000,similarity
504119000,506211000,similarity
701212000,701247000,similarity
701239000,701240000,similarity
1705302000,1705313000,similarity
600618000,607903000,similarity
1380300000,1381500000,similarity
804812000,804820000,similarity
300804000,300809000,similarity
601901000,601916000,similarity
701214000,702249000,similarity
802610000,807801000,similarity
500511000,500515000,similarity
1400112000,1400120000,similarity
803725000,806402000,similarity
1400115000,1403201000,similarity
804806000,804808000,similarity
802603000,802613000,similarity
803742000,804810000,similarity
1705108000,1705204000,similarity
701204000,702249000,similarity
1004207000,1004211000,similarity
105512000,105526000,similarity
701220000,702242000,similarity
1400114000,1400121000,similarity
1402706000,1402708000,similarity
403417000,403430000,similarity
806006000,806013000,similarity
1600309000,1600314000,similarity
501717000,501718000,similarity
701218000,701236000,similarity
1606809000,1606811000,similarity
600601000,603016000,similarity
1906606000,1908808000,similarity
201502000,203122000,similarity
803717000,806404000,similarity
1403208000,1404408000,similarity
1001805000,1004301000,similarity
702234000,702241000,similarity
1906606000,1908821000,similarity
802616000,803744000,similarity
201515000,203117000,similarity
1903612000,1903614000,similarity
504112000,506213000,similarity
1004210000,1030900000,similarity
1003520000,1004202000,similarity
200901000,200906000,similarity
600409000,601915000,similarity
1003506000,1004213000,similarity
1402707000,1402711000,similarity
1705307000,1705322000,similarity
203111000,205705000,similarity
102802000,102921000,similarity
804824000,807802000,similarity
201502000,205705000,similarity
803708000,803738000,similarity
305415000,306902000,similarity
105506000,105525000,similarity
201527000,201528000,similarity
500507000,506206000,similarity
1403211000,1404408000,similarity
1903639000,1907007000,similarity
701202000,702247000,similarity
806402000,807807000,similarity
504108000,506206000,similarity
701203000,701223000,similarity
203118000,203123000,similarity
804807000,806416000,similarity
1400102000,1403208000,similarity
1400112000,1400116000,similarity
802607000,807804000,similarity
1102501000,1102504000,similarity
102926000,102928000,similarity
203103000,203129000,similarity
600604000,600618000,similarity
804809000,806013000,similarity
1906615000,1908821000,similarity
1903623000,1903634000,similarity
1606701000,1606727000,similarity
804810000,806006000,similarity
908308000,908309000,similarity
803717000,803735000,similarity
803713000,806414000,similarity
1606804000,1606813000,similarity
802614000,804810000,similarity
203136000,205701000,similarity
1908807000,1908812000,similarity
201503000,203132000,similarity
802603000,806013000,similarity
201510000,203123000,similarity
201510000,201528000,similarity
1705305000,1705318000,similarity
1102414000,1108604000,similarity
203137000,205009000,similarity
601905000,601915000,similarity
502010000,506213000,similarity
403403000,403428000,similarity
1907007000,1908707000,similarity
1906615000,1908808000,similarity
701243000,702205000,similarity
203118000,203137000,similarity
701207000,701213000,similarity
907209000,907226000,similarity
604504000,604523000,similarity
1908708000,1908814000,similarity
907307000,908308000,similarity
803735000,803746000,similarity
1906608000,1906610000,similarity
1600211000,1606725000,similarity
304901000,304912000,similarity
103312000,103320000,similarity
907337000,908306000,similarity
701238000,701241000,similarity
907225000,907341000,similarity
600410000,600610000,similarity
1402710000,1404401000,similarity
201504000,203107000,similarity
1705102000,1705313000,similarity
803736000,806412000,similarity
701237000,701248000,similarity
1705902000,1705915000,similarity
701203000,701221000,similarity
1400109000,1402711000,similarity
1907010000,1908821000,similarity
203105000,203132000,similarity
102816000,102914000,similarity
203103000,205006000,similarity
301407000,301415000,similarity
504114000,504119000,similarity
201521000,205702000,similarity
1381300000,1381600000,similarity
203105000,205011000,similarity
1400105000,1408107000,similarity
203123000,205011000,similarity
105509000,105538000,similarity
1001307000,1001311000,similarity
802616000,804809000,similarity
102915000,102917000,similarity
403422000,403430000,similarity
701231000,701239000,similarity
803713000,806402000,similarity
804804000,804811000,similarity
506202000,506211000,similarity
501701000,501710000,similarity
803706000,807803000,similarity
701208000,702238000,similarity
1705208000,1705210000,similarity
1606704000,1606804000,similarity
1705105000,1705313000,similarity
1003501000,1003508000,similarity
1606720000,1608501000,similarity
907213000,907306000,similarity
907213000,908303000,similarity
1906608000,1906618000,similarity
203123000,205702000,similarity
1004203000,1004217000,similarity
203110000,205008000,similarity
1907010000,1908808000,similarity
1606708000,1606711000,similarity
1903610000,1903611000,similarity
603026000,603036000,similarity
804824000,806416000,similarity
807801000,807805000,similarity
907227000,907341000,similarity
803735000,807807000,similarity
1903604000,1903633000,similarity
307702000,307706000,similarity
1705103000,1705201000,similarity
803705000,803718000,similarity
1402708000,1403201000,similarity
907212000,907340000,similarity
803743000,806015000,similarity
1404408000,1408102000,similarity
102808000,102930000,similarity
500502000,500504000,similarity
203119000,203125000,similarity
1903611000,1903618000,similarity
504102000,504114000,similarity
802611000,803736000,similarity
802608000,807805000,similarity
806009000,807804000,similarity
304918000,304922000,similarity
1380200000,1380500000,similarity
604532000,607904000,similarity
600607000,607904000,similarity
702201000,702239000,similarity
702225000,706101000,similarity
1400105000,1400109000,similarity
304909000,304913000,similarity
803743000,806006000,similarity
806404000,807807000,similarity
1402703000,1402705000,similarity
203107000,205702000,similarity
1400102000,1400109000,similarity
1403209000,1408103000,similarity
403406000,403422000,similarity
1903607000,1903609000,similarity
1903624000,1903626000,similarity
1206311000,1206502000,similarity
702240000,706101000,similarity
1906611000,1906618000,similarity
701241000,701248000,similarity
1404408000,1408106000,similarity
802620000,807807000,similarity
907211000,907328000,similarity
1906604000,1906608000,similarity
105525000,105538000,similarity
1004313000,1004323000,similarity
1906619000,1908803000,similarity
907306000,908308000,similarity
1705212000,1705917000,similarity
1404401000,1404408000,similarity
504121000,506205000,similarity
603003000,603006000,similarity
1403206000,1404408000,similarity
1206314000,1206502000,similarity
502002000,502010000,similarity
701248000,702213000,similarity
205011000,205702000,similarity
203122000,203123000,similarity
701209000,704611000,similarity
201512000,201527000,similarity
907207000,907308000,similarity
203113000,203125000,similarity
301407000,301410000,similarity
105531000,105543000,similarity
1705103000,1705107000,similarity
604509000,604529000,similarity
702206000,704624000,similarity
1900707000,1900710000,similarity
1400115000,1403215000,similarity
806404000,806414000,similarity
506202000,506203000,similarity
1903612000,1903629000,similarity
1400113000,1400119000,similarity
105525000,105532000,similarity
907306000,907341000,similarity
1903633000,1903640000,similarity
301407000,301417000,similarity
1908704000,1908708000,similarity
501727000,501729000,similarity
105517000,105525000,similarity
907302000,907313000,similarity
502006000,502007000,similarity
501719000,501722000,similarity
102805000,102905000,similarity
102929000,103312000,similarity
701218000,701239000,similarity
907306000,908310000,similarity
1004201000,1004208000,similarity
501734000,504120000,similarity
201516000,203112000,similarity
1003511000,1004318000,similarity
103315000,103320000,similarity
907305000,908310000,similarity
1608504000,1608507000,similarity
701234000,701240000,similarity
500510000,506208000,similarity
803717000,804806000,similarity
802619000,806013000,similarity
1606716000,1608501000,similarity
701214000,702239000,similarity
701203000,701210000,similarity
701204000,702248000,similarity
907211000,908315000,similarity
401017000,401020000,similarity
1903631000,1903632000,similarity
1204701000,1206506000,similarity
907210000,907221000,similarity
500503000,502011000,similarity
102902000,102916000,similarity
1606809000,1606817000,similarity
1004322000,1004325000,similarity
1606716000,1606725000,similarity
1600205000,1600304000,similarity
907313000,907337000,similarity
704612000,704613000,similarity
1400105000,1403211000,similarity
401011000,401030000,similarity
102915000,103318000,similarity
803714000,803743000,similarity
1206502000,1208005000,similarity
600604000,607903000,similarity
803746000,806401000,similarity
1903607000,1903624000,similarity
1908702000,1908816000,similarity
102816000,102820000,similarity
203117000,205702000,similarity
806004000,806023000,similarity
601909000,601915000,similarity
907225000,907338000,similarity
1401112000,1404403000,similarity
804820000,807804000,similarity
1400116000,1400127000,similarity
301401000,301407000,similarity
203132000,205705000,similarity
1402710000,1403206000,similarity
201504000,201520000,similarity
1402709000,1403211000,similarity
907305000,907315000,similarity
802610000,807804000,similarity
600409000,600410000,similarity
103306000,103307000,similarity
803736000,806012000,similarity
203128000,205008000,similarity
103317000,105507000,similarity
1381000000,1381300000,similarity
802603000,804808000,similarity
802608000,803735000,similarity
102927000,103312000,similarity
603002000,603013000,similarity
1705107000,1705210000,similarity
1705210000,1705902000,similarity
402109000,403403000,similarity
1606802000,1606814000,similarity
203130000,205001000,similarity
1400104000,1400118000,similarity
802602000,803745000,similarity
1908701000,1908708000,similarity
203132000,205703000,similarity
1906608000,1908701000,similarity
907227000,908313000,similarity
201521000,205703000,similarity
504119000,506202000,similarity
1402707000,1402710000,similarity
201510000,205705000,similarity
500507000,504118000,similarity
201514000,203117000,similarity
604529000,607904000,similarity
1600304000,1606807000,similarity
806024000,807801000,similarity
1903632000,1903635000,similarity
1001313000,1004312000,similarity
1003517000,1004202000,similarity
201528000,203136000,similarity
701231000,701244000,similarity
802608000,803717000,similarity
201506000,201528000,similarity
802616000,807807000,similarity
806015000,806412000,similarity
701202000,701247000,similarity
803744000,803750000,similarity
1903611000,1903634000,similarity
701234000,701237000,similarity
500503000,500506000,similarity
102918000,102922000,similarity
500510000,502001000,similarity
203103000,203130000,similarity
501722000,501729000,similarity
1400115000,1408107000,similarity
1001805000,1004323000,similarity
102910000,103312000,similarity
504115000,506207000,similarity
1402711000,1403206000,similarity
201517000,203128000,similarity
301402000,301408000,similarity
600417000,600611000,similarity
403420000,403429000,similarity
300802000,307110000,similarity
907315000,908314000,similarity
702228000,702231000,similarity
802620000,804809000,similarity
1903628000,1908814000,similarity
103320000,105516000,similarity
102906000,103307000,similarity
701211000,702242000,similarity
500513000,504111000,similarity
802602000,803741000,similarity
806010000,806021000,similarity
907221000,907303000,similarity
802601000,806024000,similarity
907223000,908312000,similarity
1400118000,1400121000,similarity
1908812000,1908824000,similarity
701214000,702248000,similarity
307109000,307112000,similarity
1402703000,1403206000,similarity
506206000,506214000,similarity
1600211000,1606721000,similarity
1204717000,1206318000,similarity
804807000,807804000,similarity
1705212000,1705901000,similarity
701224000,701227000,similarity
704617000,706101000,similarity
600601000,600608000,similarity
1380200000,1381200000,similarity
802608000,806006000,similarity
504118000,506202000,similarity
203107000,203109000,similarity
803742000,806006000,similarity
203118000,205006000,similarity
802604000,806003000,similarity
1903632000,1908814000,similarity
802614000,804806000,similarity
1400110000,1400124000,similarity
1600309000,1600311000,similarity
301410000,301423000,similarity
600411000,600417000,similarity
802621000,807801000,similarity
405603000,405607000,similarity
701203000,701227000,similarity
604502000,604526000,similarity
803742000,803745000,similarity
500512000,504115000,similarity
1606701000,1606804000,similarity
802601000,806015000,similarity
201521000,203128000,similarity
203107000,203127000,similarity
201502000,201514000,similarity
1906614000,1908808000,similarity
502001000,504104000,similarity
701228000,701232000,similarity
1900705000,1900706000,similarity
803714000,803723000,similarity
1003502000,1004207000,similarity
301407000,301416000,similarity
500505000,500507000,similarity
502003000,506209000,similarity
701214000,701237000,similarity
102924000,102933000,similarity
1402711000,1408102000,similarity
601916000,603027000,similarity
203125000,205705000,similarity
804817000,804821000,similarity
1906614000,1908821000,similarity
304902000,304919000,similarity
804802000,804804000,similarity
600410000,601915000,similarity
701207000,701223000,similarity
201517000,203104000,similarity
1908708000,1908815000,similarity
1600301000,1600308000,similarity
804820000,806014000,similarity
802619000,803751000,similarity
203105000,205003000,similarity
1001802000,1001805000,similarity
1903639000,1906605000,similarity
907306000,908309000,similarity
203125000,205014000,similarity
1600206000,1606714000,similarity
806013000,807804000,similarity
203121000,203127000,similarity
804806000,804815000,similarity
1903616000,1903624000,similarity
802618000,803723000,similarity
203118000,205705000,similarity
201527000,203101000,similarity
907221000,908306000,similarity
201525000,205705000,similarity
802621000,804808000,similarity
201508000,201521000,similarity
1380600000,1381000000,similarity
1903612000,1903626000,similarity
201528000,203123000,similarity
401010000,401016000,similarity
1401103000,1401106000,similarity
1903612000,1903633000,similarity
804809000,806024000,similarity
203129000,205014000,similarity
203102000,203113000,similarity
203120000,205702000,similarity
803706000,803714000,similarity
603002000,603028000,similarity
600609000,607905000,similarity
1908813000,1908815000,similarity
502007000,504104000,similarity
301408000,301411000,similarity
501704000,501726000,similarity
102819000,102904000,similarity
201517000,203102000,similarity
603045000,607901000,similarity
502009000,504121000,similarity
1906611000,1907007000,similarity
102925000,102927000,similarity
1705318000,1705323000,similarity
1906608000,1907007000,similarity
802603000,803742000,similarity
1108203000,1108205000,similarity
1907006000,1908707000,similarity
1907006000,1908813000,similarity
1600207000,1606715000,similarity
1400116000,1408105000,similarity
1900709000,1900710000,similarity
103318000,105505000,similarity
1003517000,1004214000,similarity
600610000,601908000,similarity
304914000,304922000,similarity
301404000,301423000,similarity
803725000,803746000,similarity
806006000,806020000,similarity
802607000,806009000,similarity
304910000,306918000,similarity
600609000,600618000,similarity
804820000,806404000,similarity
1606807000,1606814000,similarity
603021000,603028000,similarity
1606725000,1606802000,similarity
502005000,504108000,similarity
907222000,907317000,similarity
804820000,806024000,similarity
1903620000,1903621000,similarity
305411000,306905000,similarity
701244000,702216000,similarity
1001312000,1001321000,similarity
102908000,105505000,similarity
1705301000,1705323000,similarity
500501000,500518000,similarity
502010000,504115000,similarity
701208000,702253000,similarity
701237000,701238000,similarity
300801000,300805000,similarity
201504000,203123000,similarity
1600206000,1606807000,similarity
102915000,103308000,similarity
1004201000,1004318000,similarity
802614000,806015000,similarity
1004211000,1004216000,similarity
1900703000,1900710000,similarity
1102501000,1102502000,similarity
1606725000,1606804000,similarity
803721000,803725000,similarity
1001303000,1004317000,similarity
1400109000,1400116000,similarity
701214000,701223000,similarity
1906608000,1908704000,similarity
907212000,907227000,similarity
102931000,105505000,similarity
501719000,501735000,similarity
803725000,804824000,similarity
1003511000,1004205000,similarity
802602000,803733000,similarity
802619000,806020000,similarity
907222000,907308000,similarity
802619000,803717000,similarity
1903601000,1908817000,similarity
205003000,205702000,similarity
301401000,301415000,similarity
500505000,506210000,similarity
806025000,806026000,similarity
704605000,704607000,similarity
907315000,908303000,similarity
803746000,806416000,similarity
105505000,105516000,similarity
1004205000,1004318000,similarity
203105000,203118000,similarity
500515000,504104000,similarity
806023000,807802000,similarity
1906617000,1908807000,similarity
500507000,504107000,similarity
1401104000,1401113000,similarity
1108203000,1108204000,similarity
806401000,806414000,similarity
907227000,907344000,similarity
1102315000,1102319000,similarity
1705315000,1705320000,similarity
102820000,102928000,similarity
1003512000,1004208000,similarity
1705109000,1705309000,similarity
102819000,102912000,similarity
501705000,502002000,similarity
1004303000,1004325000,similarity
701203000,701248000,similarity
1903615000,1903628000,similarity
500509000,500514000,similarity
1400126000,1402710000,similarity
804809000,804824000,similarity
305415000,306904000,similarity
803746000,806006000,similarity
702232000,702234000,similarity
1600210000,1608502000,similarity
1705315000,1705317000,similarity
402103000,405805000,similarity
802613000,803714000,similarity
1903615000,1903627000,similarity
1606708000,1608501000,similarity
704607000,704613000,similarity
304929000,304932000,similarity
500512000,506212000,similarity
1402709000,1402710000,similarity
501715000,501727000,similarity
1903628000,1903631000,similarity
102818000,102912000,similarity
203115000,203122000,similarity
304909000,304918000,similarity
203103000,203120000,similarity
803717000,803721000,similarity
803735000,806405000,similarity
401006000,401026000,similarity
500515000,504102000,similarity
806020000,807804000,similarity
802620000,803743000,similarity
201501000,201522000,similarity
601908000,601910000,similarity
1204707000,1204718000,similarity
102801000,102822000,similarity
502004000,506205000,similarity
105502000,105520000,similarity
600411000,600610000,similarity
1400115000,1403209000,similarity
203103000,203125000,similarity
701228000,702253000,similarity
501608000,501722000,similarity
1907004000,1908819000,similarity
730600000,731300000,similarity
306902000,306905000,similarity
405602000,405618000,similarity
806401000,806416000,similarity
1903609000,1903614000,similarity
402118000,405811000,similarity
701208000,701236000,similarity
803706000,806414000,similarity
907210000,907317000,similarity
1004204000,1004208000,similarity
201504000,203102000,similarity
504114000,504115000,similarity
907308000,908313000,similarity
802622000,807801000,similarity
102902000,102925000,similarity
701237000,702248000,similarity
203101000,203124000,similarity
1906619000,1908809000,similarity
1401109000,1402710000,similarity
1402711000,1403215000,similarity
504105000,506212000,similarity
603006000,603032000,similarity
203136000,205705000,similarity
603018000,603041000,similarity
201525000,203118000,similarity
802618000,803742000,similarity
600612000,607903000,similarity
105507000,105540000,similarity
701223000,701236000,similarity
806414000,807802000,similarity
1705103000,1705215000,similarity
1908806000,1908810000,similarity
